time,T,E,I
671.6,0.0009449711619340462,34047.62927400556,0.0015642274613766572
671.8000000000001,0.000959045354345406,33843.955178021766,0.0015779277997135933
672.0,0.0009734526954154601,33641.49946752203,0.0015919507708879522
672.2,0.0009882011298990739,33440.25485414216,0.0016063016081233423
672.4000000000001,0.0010032988311190131,33240.21409320287,0.001620985695414755
672.6,0.0010187541731639031,33041.36998307645,0.001636008552155836
672.8000000000001,0.0010345757694479414,32843.71536528482,0.0016513758532475519
673.0,0.0010507724933254677,32647.243124364373,0.0016670934389455135
673.2,0.0010673534589428618,32451.94618736252,0.001683167304762997
673.4000000000001,0.0010843280145458245,32257.817523452144,0.001699603597701368
673.6,0.0011017057730465826,32064.850143907104,0.0017164086314084592
673.8000000000001,0.0011194966469793618,31873.03710207254,0.0017335889029655943
674.0,0.0011377107991142501,31682.371492637085,0.0017511510683176858
674.2,0.0011563586673010902,31492.846451529393,0.001769101954218231
674.4000000000001,0.0011754509816874314,31304.45515574925,0.0017874485664230476
674.6,0.0011949988191694734,31117.190823454897,0.0018061981150975504
674.8000000000001,0.0012150135120644514,30931.046712988737,0.0018253579716245598
675.0,0.0012355067183059624,30746.016123084868,0.0018449357015514333
675.2,0.0012564904222612996,30562.092392566286,0.0018649390647381893
675.4000000000001,0.001277976994368134,30379.268900423656,0.001885376042098997
675.6,0.0012999790846494963,30197.539064838664,0.0019062547878504039
675.8000000000001,0.0013225097144242606,30016.89634346944,0.00192758367068405
676.0,0.001345582276537968,29837.334233142246,0.0019493712736736923
676.2,0.0013692105821462458,29658.84626981969,0.0019716264146272685
676.4000000000001,0.0013934087643384043,29481.426027773745,0.001994358104670877
676.6,0.0014181913701371252,29305.067119804542,0.0020175755881100036
676.8000000000001,0.0014435733733789361,29129.763197001266,0.002041288347857977
677.0,0.001469570197380659,28955.50794856597,0.002065506115224476
677.2,0.001496197639074484,28782.29510116358,0.0020902388383526945
677.4000000000001,0.0015234719563628,28610.118419056755,0.0021154967191560703
677.6,0.0015514098993599428,28438.971703945193,0.002141290226246159
677.8000000000001,0.0015800286961691764,28268.84879462742,0.002167630089509167
678.0,0.0016093460119209176,28099.743566550424,0.0021945272837537353
678.2,0.0016393800243920873,27931.649931848122,0.0022219930600081237
678.4000000000001,0.0016701494811555472,27764.561839265232,0.0022500389685088974
678.6,0.0017016736314846297,27598.473273638687,0.002278676832193694
678.8000000000001,0.0017339722398159486,27433.37825567395,0.0023079187525727567
679.0,0.0017670656397423272,27269.270841868703,0.002337777131690906
679.2,0.001800974826951857,27106.145124532908,0.0023682647085044553
679.4000000000001,0.0018357213149053152,26943.995231067773,0.0023993945038404195
679.6,0.0018713272288376926,26782.815323996485,0.002431179857353965
679.8000000000001,0.0019078153260471695,26622.59960076149,0.0024636344360178626
680.0,0.0019452091302460815,26463.342293827867,0.0024967722854633864
680.2,0.001983532696272609,26305.037669781515,0.0025306077421441775
680.4000000000001,0.0020228108047489653,26147.680029600542,0.0025651555074805584
680.6,0.0020630689517102444,25991.263708361712,0.002600430644619627
680.8000000000001,0.002104333469317799,25835.78307527242,0.002636448623858378
681.0,0.0021466313021744135,25681.232532887134,0.0026732252411700214
681.2,0.0021899902075789976,25527.606517328575,0.002710776692934754
681.4000000000001,0.0022344387672137717,25374.899498048602,0.002749119580871485
681.6,0.0022800064676155754,25223.10597774627,0.002788270942128712
681.8000000000001,0.002326723507144943,25072.22049172379,0.002828248180833193
682.0,0.0023746209930630376,24922.23760804287,0.0028690691401937456
682.2,0.0024237309861094426,24773.15192734964,0.0029107521190933146
682.4000000000001,0.002474086516651609,24624.95808266083,0.002953315879043908
682.6,0.002525721449028598,24477.65073888127,0.002996779597668862
