t,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeBM,FeBM_0
1.68300000000000000E+03,1.42695774709115404E-10,1.17590569597737331E-02,2.40833141634316410E-08,3.79799884120135267E-02,2.48434549764361206E-09,3.94240047203925359E-03,1.15345592809331470E-09,2.00010994714136785E-03,1.47756209008576588E-11,1.81931586994661418E-14,1.58218120064785190E-05,5.10865447324382549E-12,2.30017456622936928E-08,1.35248178238858030E-05,9.35333588093172058E-06,3.33112463620632989E-08,4.03552527176022215E-18,1.67046394498841589E-10,2.57874688937666509E-07,2.86841655639826854E-04,3.03783612437335442E-03,1.66399784623722320E-09
1.70000000000000000E+03,1.35131418040508282E-10,1.17590569550379935E-02,2.28066486352841740E-08,3.79799884292586556E-02,2.35264939060618702E-09,3.94240044164550617E-03,1.09231079147930885E-09,2.00010993992688277E-03,1.39923599093520898E-11,1.72287321381036926E-14,1.58218124828840653E-05,4.83784296395017969E-12,2.30017456622936928E-08,1.35248180438612961E-05,9.35333623862336991E-06,3.33112456298938559E-08,3.61901613568263168E-18,1.58191202334634192E-10,2.57939855499102143E-07,2.86841655669639053E-04,3.03783612557665967E-03,1.57578869542408234E-09
1.71700000000000000E+03,1.27968050763953638E-10,1.17590569505538409E-02,2.15976596258604948E-08,3.79799884456454087E-02,2.22793454560776647E-09,3.94240041287012219E-03,1.03440698198680009E-09,2.00010993309786929E-03,1.32506198540923859E-11,1.63154302305600480E-14,1.58218129340141179E-05,4.58138725550739978E-12,2.30017456622936928E-08,1.35248182522007589E-05,9.35333657734982620E-06,3.33112449366121057E-08,3.24549517070501586E-18,1.49805427236063208E-10,2.58001567556620370E-07,2.86841655698261882E-04,3.03783612672003153E-03,1.49225554480480965E-09
1.73400000000000000E+03,1.21184416280860910E-10,1.17590569463079126E-02,2.04527595775449521E-08,3.79799884612163213E-02,2.10983088312684129E-09,3.94240038562693271E-03,9.79572675600541587E-10,2.00010992663373147E-03,1.25481996970467738E-11,1.54505428356612712E-14,1.58218133612092929E-05,4.33852634348270899E-12,2.30017456622936928E-08,1.35248184495197674E-05,9.35333689811650737E-06,3.33112442801532866E-08,2.91052554082820249E-18,1.41864185227966577E-10,2.58060008234772597E-07,2.86841655725737516E-04,3.03783612780644330E-03,1.41315051785620104E-09
1.75100000000000000E+03,1.14760384812941398E-10,1.17590569422875522E-02,1.93685511104914200E-08,3.79799884760118403E-02,1.99798794171676163E-09,3.94240035983435370E-03,9.27645156765693556E-10,2.00010992051497579E-03,1.18830150777885276E-11,1.46315034782538349E-14,1.58218137657402243E-05,4.10853956437156311E-12,2.30017456622936928E-08,1.35248186364011141E-05,9.35333720187595450E-06,3.33112436585601832E-08,2.61012833845682774E-18,1.34343911444066549E-10,2.58115350950608776E-07,2.86841655752107265E-04,3.03783612883871956E-03,1.33823887808224265E-09
1.76800000000000000E+03,1.08676893669038533E-10,1.17590569384807726E-02,1.83418169412291195E-08,3.79799884900704210E-02,1.89207383804212326E-09,3.94240033541514660E-03,8.78470335544420615E-10,2.00010991472314870E-03,1.12530921283983525E-11,1.38558817333738259E-14,1.58218141488088961E-05,3.89074445713038229E-12,2.30017456622936928E-08,1.35248188133970086E-05,9.35333748952973422E-06,3.33112430699818300E-08,2.34073532176630955E-18,1.27222290200511416E-10,2.58167759928275913E-07,2.86841655777411080E-04,3.03783612981954739E-03,1.26729833245638041E-09
1.78500000000000000E+03,1.02915890678435584E-10,1.17590569348762306E-02,1.73695103356867690E-08,3.79799885034286105E-02,1.79177428204421718E-09,3.94240031229618586E-03,8.31902290368250012E-10,2.00010990924078327E-03,1.06565616162376662E-11,1.31213760141350891E-14,1.58218145115535306E-05,3.68449473806878855E-12,2.30017456622936928E-08,1.35248189810304396E-05,9.35333776193161846E-06,3.33112425126655306E-08,2.09914652935303501E-18,1.20478188776244609E-10,2.58217390686337245E-07,2.86841655801687938E-04,3.03783613075148031E-03,1.20011837178856814E-09
1.80200000000000000E+03,9.74602806227860268E-11,1.17590569314631847E-02,1.64487460683055101E-08,3.79799885161211451E-02,1.69679164431313618E-09,3.94240029040823347E-03,7.87802835029345187E-10,2.00010990405134585E-03,1.00916533972135182E-11,1.24258067419388289E-14,1.58218148550531666E-05,3.48917838309154553E-12,2.30017456622936928E-08,1.35248191397964995E-05,9.35333801989056095E-06,3.33112419849494660E-08,1.88249226937362469E-18,1.14091594703701824E-10,2.58264390499258505E-07,2.86841655824975571E-04,3.03783613163694476E-03,1.13649964605970680E-09
1.81900000000000000E+03,9.22938745077066957E-11,1.17590569282314556E-02,1.55767918604125712E-08,3.79799885281810745E-02,1.60684407289900536E-09,3.94240026968574898E-03,7.46041108625774886E-10,2.00010989913918663E-03,9.55669116307632962E-12,1.17671098787387799E-14,1.58218151803286347E-05,3.30421581159930031E-12,2.30017456622936928E-08,1.35248192901642888E-05,9.35333826417226933E-06,3.33112414852618737E-08,1.68819903372481472E-18,1.08043556383751349E-10,2.58308898834430382E-07,2.86841655847310515E-04,3.03783613247824965E-03,1.07625337286983200E-09
1.83600000000000000E+03,8.74013415235037092E-11,1.17590569251714155E-02,1.47510602724498648E-08,3.79799885396397974E-02,1.52166465694153523E-09,3.94240025006667438E-03,7.06493187243973735E-10,2.00010989448948934E-03,9.05008746716293547E-12,1.11433308021643080E-14,1.58218154883466704E-05,3.12905816666040682E-12,2.30017456622936928E-08,1.35248194325780778E-05,9.35333849550186985E-06,3.33112410121143185E-08,1.51395892692255462E-18,1.02316126848659496E-10,2.58351047766025066E-07,2.86841655868728495E-04,3.03783613327758854E-03,1.01920077724468177E-09
1.85300000000000000E+03,8.27681635524782818E-11,1.17590569222739399E-02,1.39691010259985828E-08,3.79799885505271648E-02,1.44100063463603507E-09,3.94240023149225721E-03,6.69041716226098065E-10,2.00010989008823350E-03,8.57033901382535079E-12,1.05526185053291516E-14,1.58218157800229909E-05,2.96318568634992931E-12,2.30017456622936928E-08,1.35248195674585811E-05,9.35333871456614700E-06,3.33112405640969801E-08,1.35770225273636065E-18,9.68923105062018903E-11,2.58390962366913095E-07,2.86841655889263772E-04,3.03783613403704701E-03,9.65172561138329684E-10
1.87000000000000000E+03,7.83805920878173560E-11,1.17590569195303932E-02,1.32285937328160731E-08,3.79799885608715429E-02,1.36461264318556010E-09,3.94240021390687354E-03,6.33575561931051454E-10,2.00010988592214329E-03,8.11602219756713867E-12,9.99322010411322754E-15,1.58218160562247853E-05,2.80610616142326797E-12,2.30017456622936928E-08,1.35248196952042430E-05,9.35333892201549333E-06,3.33112401398747428E-08,1.21757292972189310E-18,9.17560127068897590E-11,2.58428761079805139E-07,2.86841655908949848E-04,3.03783613475860480E-03,9.14008401057675873E-10
1.88700000000000000E+03,7.42256074362303583E-11,1.17590569169325997E-02,1.25273410093091781E-08,3.79799885706999032E-02,1.29227400851350102E-09,3.94240019725785890E-03,5.99989481955821174E-10,2.00010988197865409E-03,7.68578887865058338E-12,9.46347563561822210E-15,1.58218163177725301E-05,2.65735347474790153E-12,2.30017456622936928E-08,1.35248198161925793E-05,9.35333911846554594E-06,3.33112397381847332E-08,1.09190644375663955E-18,8.68919919846564939E-11,2.58464556068719316E-07,2.86841655927818978E-04,3.03783613544414714E-03,8.65556472318050467E-10
1.90400000000000000E+03,7.02908800832694299E-11,1.17590569144728155E-02,1.18632619560118660E-08,3.79799885800378850E-02,1.22377007262886798E-09,3.94240018149535736E-03,5.68183812838525084E-10,2.00010987824587351E-03,7.27836238263898413E-12,8.96181313235971706E-15,1.58218165654438661E-05,2.51648621815965633E-12,2.30017456622936928E-08,1.35248199307809955E-05,9.35333930449956663E-06,3.33112393578298822E-08,9.79210076041339738E-19,8.22858148292833265E-11,2.58498453551816652E-07,2.86841655945902494E-04,3.03783613609546511E-03,8.19672998518205244E-10
1.92100000000000000E+03,6.65647341066888054E-11,1.17590569121437082E-02,1.12343859827182073E-08,3.79799885889098715E-02,1.15889755664829134E-09,3.94240016657216620E-03,5.38064174316461253E-10,2.00010987471254406E-03,6.89253371200388312E-12,8.48674395758151774E-15,1.58218167999751868E-05,2.38308638263877549E-12,2.30017456622936928E-08,1.35248200393079880E-05,9.35333948066989204E-06,3.33112389976766810E-08,8.78145172778858997E-19,7.79238128563559619E-11,2.58530554116594109E-07,2.86841655963230593E-04,3.03783613671425963E-03,7.76221824897802969E-10
1.93800000000000000E+03,6.30361125292758585E-11,1.17590569099383386E-02,1.06388469609472873E-08,3.79799885973389970E-02,1.09746395758454112E-09,3.94240015244359202E-03,5.09541189261567706E-10,2.00010987136800761E-03,6.52715795855535929E-12,8.03685838784784752E-15,1.58218170220636410E-05,2.25675811791951399E-12,2.30017456622936928E-08,1.35248201420941876E-05,9.35333964749951928E-06,3.33112386566521241E-08,7.87511243084230303E-19,7.37930422476577166E-11,2.58560953018366821E-07,2.86841655979832709E-04,3.03783613730214917E-03,7.35074014311383745E-10
1.95500000000000000E+03,5.96945045741257892E-11,1.17590569078501114E-02,1.00748709465373379E-08,3.79799886053473895E-02,1.03928628185354901E-09,3.94240013906715925E-03,4.82529895661059104E-10,2.00010986820214074E-03,6.18114677100895646E-12,7.61081633834798638E-15,1.58218172323717946E-05,2.13712512816672710E-12,2.30017456622936928E-08,1.35248202394444381E-05,9.35333980548553978E-06,3.33112383337365426E-08,7.06230736811102180E-19,6.98811985927693129E-11,2.58589740806961775E-07,2.86841655995736817E-04,3.03783613786067505E-03,6.96106998940738733E-10
1.97200000000000000E+03,5.65300373027072165E-11,1.17590569058728164E-02,9.54079164575413134E-09,3.79799886129558867E-02,9.84192640699730758E-10,3.94240012640299439E-03,4.56950487357320660E-10,2.00010986520543412E-03,5.85347784378305005E-12,7.20735904637176108E-15,1.58218174315218850E-05,2.02383395272348866E-12,2.30017456622936928E-08,1.35248203316451365E-05,9.35333995509486184E-06,3.33112380279724320E-08,6.33339329684083257E-19,6.61767241649043555E-11,2.58617002537259710E-07,2.86841656010970562E-04,3.03783613839129487E-03,6.59205648900833614E-10
1.98900000000000000E+03,5.35333602904834092E-11,1.17590569040005814E-02,9.03503095155371347E-09,3.79799886201842851E-02,9.32020242387884817E-10,3.94240011441333513E-03,4.32727381843427960E-10,2.00010986236888932E-03,5.54318297559691008E-12,6.82529436787774419E-15,1.58218176201033827E-05,1.91654983739025827E-12,2.30017456622936928E-08,1.35248204189675554E-05,9.35334009676973490E-06,3.33112377384527524E-08,5.67972014407302090E-19,6.26686729167622802E-11,2.58642818762708855E-07,2.86841656025560291E-04,3.03783613889539641E-03,6.24260927424135667E-10
2.00600000000000000E+03,5.06955367405421336E-11,1.17590569022278171E-02,8.55608056641193074E-09,3.79799886270515974E-02,8.82613496481521808E-10,3.94240010306208272E-03,4.09788340099316719E-10,2.00010985968390774E-03,5.24933679469876313E-12,6.46348289488645623E-15,1.58218177986796222E-05,1.81495283618965289E-12,2.30017456622936928E-08,1.35248205016709359E-05,9.35334023093283687E-06,3.33112374643106118E-08,5.09351255658159227E-19,5.93465830130150979E-11,2.58667266473375753E-07,2.86841656039531266E-04,3.03783613937429762E-03,5.91168621119574681E-10
2.02300000000000000E+03,4.80081472816844158E-11,1.17590569005492345E-02,8.10251952072650962E-09,3.79799886335757744E-02,8.35825820975498324E-10,3.94240009231525568E-03,3.88065305625145943E-10,2.00010985714239344E-03,4.97106750678508460E-12,6.12085118931736694E-15,1.58218179677822963E-05,1.71874152745246720E-12,2.30017456622936928E-08,1.35248205799993912E-05,9.35334035798273911E-06,3.33112372047276771E-08,4.56780783169219370E-19,5.62005983412387373E-11,2.58690418201729820E-07,2.86841656052908153E-04,3.03783613982925704E-03,5.59830550378401101E-10
2.04000000000000000E+03,4.54631869345403338E-11,1.17590568989598115E-02,7.67299678339334427E-09,3.79799886397740039E-02,7.91517848466772251E-10,3.94240008214054565E-03,3.67493571584957794E-10,2.00010985473665333E-03,4.70754622623025780E-12,5.79637864655539624E-15,1.58218181279148304E-05,1.62762932510562751E-12,2.30017456622936928E-08,1.35248206541854471E-05,9.35334047829761134E-06,3.33112369589297538E-08,4.09635588152396394E-19,5.32213478955970961E-11,2.58712342910275382E-07,2.86841656065715128E-04,3.03783614026147683E-03,5.30153367879890692E-10
2.05700000000000000E+03,4.30531364935778219E-11,1.17590568974548244E-02,7.26624330922246841E-09,3.79799886456624256E-02,7.49558668920510291E-10,3.94240007250762445E-03,3.48012357810388903E-10,2.00010985245946101E-03,4.45799436743851722E-12,5.48910659636520543E-15,1.58218182795513835E-05,1.54134703422824965E-12,2.30017456622936928E-08,1.35248207244472739E-05,9.35334059223316674E-06,3.33112367261873080E-08,3.67356325298124102E-19,5.04000293399831345E-11,2.58733105376598976E-07,2.86841656077974636E-04,3.03783614067207764E-03,5.02049390988190709E-10
2.07400000000000000E+03,4.07708746986258488E-11,1.17590568960298045E-02,6.88105721578915462E-09,3.79799886512563606E-02,7.09824300568398772E-10,3.94240006338775813E-03,3.29564100854588220E-10,2.00010985030397602E-03,4.22167455053559776E-12,5.19812710509060191E-15,1.58218184231409203E-05,1.45963970670741902E-12,2.30017456622936928E-08,1.35248207909915392E-05,9.35334070012624997E-06,3.33112365058095977E-08,3.29441265242381767E-19,4.77283061918686959E-11,2.58752766950007205E-07,2.86841656089708143E-04,3.03783614106213021E-03,4.75435577570670032E-10
2.09100000000000000E+03,3.86095953072874470E-11,1.17590568946804915E-02,6.51628978742675624E-09,3.79799886565705611E-02,6.72196246131956795E-10,3.94240005475349296E-03,3.12093783661697313E-10,2.00010984826366452E-03,3.99788201452822735E-12,4.92257240269979933E-15,1.58218185591127070E-05,1.38226367235006260E-12,2.30017456622936928E-08,1.35248208540157626E-05,9.35334080229887756E-06,3.33112362971362351E-08,2.95439418942942608E-19,4.51982107433657586E-11,2.58771386265944343E-07,2.86841656100937550E-04,3.03783614143266845E-03,4.50232558966315644E-10
2.10800000000000000E+03,3.65628861473064622E-11,1.17590568934028659E-02,6.17085881719834965E-09,3.79799886616189880E-02,6.36562869130369395E-10,3.94240004657898414E-03,2.95549574572577214E-10,2.00010984633237519E-03,3.78595280289160011E-12,4.66162496164533439E-15,1.58218186878706156E-05,1.30898936904370758E-12,2.30017456622936928E-08,1.35248209137061625E-05,9.35334089905422293E-06,3.33112360995460669E-08,2.64946925065339083E-19,4.28022366036497297E-11,2.58789018564959688E-07,2.86841656111683295E-04,3.03783614178466509E-03,4.26365561827818692E-10
2.12500000000000000E+03,3.46246506462172646E-11,1.17590568921931010E-02,5.84373536315460788E-09,3.79799886664148739E-02,6.02818027704751133E-10,3.94240003883964806E-03,2.79882193023541340E-10,2.00010984450425420E-03,3.58525563825868125E-12,4.41450749219406483E-15,1.58218188097876930E-05,1.23959853344054597E-12,2.30017456622936928E-08,1.35248209702418577E-05,9.35334099067635721E-06,3.33112359124685173E-08,2.37601261251856332E-19,4.05332468378724334E-11,2.58805716368725668E-07,2.86841656121964946E-04,3.03783614211903868E-03,4.03763493066503231E-10
2.14200000000000000E+03,3.27891621957050828E-11,1.17590568910476024E-02,5.53395292361591715E-09,3.79799886709708059E-02,5.70862021105817161E-10,3.94240003151241983E-03,2.65045348990957212E-10,2.00010984277381940E-03,3.39519755165285036E-12,4.18048987365549568E-15,1.58218189252353835E-05,1.17388614726316244E-12,2.30017456622936928E-08,1.35248210237871590E-05,9.35334107744014597E-06,3.33112357353292846E-08,2.13077985902378346E-19,3.83845376086433360E-11,2.58821529011691938E-07,2.86841656131801371E-04,3.03783614243667826E-03,3.82359573803690846E-10
2.15900000000000000E+03,3.10509972616566139E-11,1.17590568899629683E-02,5.24059614789883044E-09,3.79799886752987398E-02,5.40600425133968213E-10,3.94240002457544973E-03,2.50995202298116121E-10,2.00010984113588091E-03,3.21521695628471106E-12,3.95888062617278771E-15,1.58218190345675842E-05,1.11165804257732407E-12,2.30017456622936928E-08,1.35248210744972885E-05,9.35334115960672102E-06,3.33112355675806497E-08,1.91086081343459611E-19,3.63497598715041994E-11,2.58836503217338676E-07,2.86841656141211432E-04,3.03783614273841910E-03,3.62090559356496549E-10
2.17600000000000000E+03,2.94049525541291443E-11,1.17590568889359565E-02,4.96278685677366810E-09,3.79799886794100830E-02,5.11942650061296368E-10,3.94240001800777538E-03,2.37689693073343965E-10,2.00010983958543755E-03,3.04477507081165807E-12,3.74901635021812023E-15,1.58218191380914360E-05,1.05272793639254240E-12,2.30017456622936928E-08,1.35248211225272889E-05,9.35334123741424259E-06,3.33112354087562215E-08,1.71363727845954459E-19,3.44228224101940219E-11,2.58850683811753397E-07,2.86841656150212262E-04,3.03783614302504095E-03,3.42895773343834458E-10
2.19300000000000000E+03,2.78461656844110925E-11,1.17590568879634965E-02,4.69970440622033531E-09,3.79799886833155631E-02,4.84804041280758718E-10,3.94240001178981173E-03,2.25089517059901984E-10,2.00010983811784327E-03,2.88336841293382710E-12,3.55027710987816704E-15,1.58218192361211882E-05,9.96921750315311069E-13,2.30017456622936928E-08,1.35248211680169189E-05,9.35334131109567525E-06,3.33112352583705179E-08,1.53676953650259844E-19,3.25980330834876667E-11,2.58864112684176110E-07,2.86841656158820881E-04,3.03783614329730884E-03,3.24718514687374732E-10
2.21000000000000000E+03,2.63700307210606970E-11,1.17590568870427122E-02,4.45057143549662823E-09,3.79799886870255052E-02,4.59104409129559957E-10,3.94240000590303022E-03,2.13157443028130986E-10,2.00010983672869536E-03,2.73052005553623865E-12,3.36207566657944861E-15,1.58218193289583539E-05,9.44074587368984222E-13,2.30017456622936928E-08,1.35248212110978734E-05,9.35334138087315677E-06,3.33112351159566913E-08,1.37815867861972963E-19,3.08699999711169912E-11,2.58876829514480173E-07,2.86841656167053771E-04,3.03783614355594266E-03,3.07505072897243642E-10
2.22700000000000000E+03,2.49721287749067490E-11,1.17590568861708367E-02,4.21464215170223358E-09,3.79799886905496931E-02,4.34766820368061550E-10,3.94240000032964038E-03,2.01857751671611219E-10,2.00010983541375718E-03,2.58577243902367274E-12,3.18384862894603697E-15,1.58218194168781987E-05,8.94028246866214615E-13,2.30017456622936928E-08,1.35248212518991185E-05,9.35334144695446434E-06,3.33112349810923967E-08,1.23591636247193342E-19,2.92335501133038588E-11,2.58888872371178991E-07,2.86841656174926542E-04,3.03783614380161507E-03,2.91203918612817881E-10
2.24400000000000000E+03,2.36483302294844581E-11,1.17590568853452818E-02,3.99121958360225658E-09,3.79799886938973555E-02,4.11719378019947193E-10,3.94239999505302009E-03,1.91157061968708209E-10,2.00010983416908312E-03,2.44869795690894113E-12,3.01506948677465225E-15,1.58218195001340903E-05,8.46634884367026361E-13,2.30017456622936928E-08,1.35248212905419508E-05,9.35334150953229456E-06,3.33112348533900501E-08,1.10835506626588637E-19,2.76838491865234706E-11,2.58900276830715881E-07,2.86841656182454103E-04,3.03783614403497484E-03,2.75766895727909367E-10
2.26100000000000000E+03,2.23947076231813164E-11,1.17590568845635859E-02,3.77964087841237548E-09,3.79799886970773118E-02,3.89893704642999701E-10,3.94239999005737644E-03,1.81023626980819251E-10,2.00010983299091965E-03,2.31888993508061343E-12,2.85523750384315469E-15,1.58218195789724679E-05,8.01753892771342158E-13,2.30017456622936928E-08,1.35248213271407198E-05,9.35334156879200535E-06,3.33112347324711139E-08,9.93959615299164235E-20,2.62162995192413332E-11,2.58911076727979786E-07,2.86841656189650821E-04,3.03783614425663781E-03,2.61148205495785165E-10
2.27800000000000000E+03,2.12075408564413176E-11,1.17590568838234124E-02,3.57927818063875490E-09,3.79799887000979233E-02,3.69225032986803415E-10,3.94239998532774395E-03,1.71427375943865230E-10,2.00010983187571276E-03,2.19596317099196307E-12,2.70387838180658886E-15,1.58218196536282239E-05,7.59252088743627796E-13,2.30017456622936928E-08,1.35248213618034459E-05,9.35334162490972534E-06,3.33112346179743352E-08,8.91371137564304584E-20,2.48265461877117858E-11,2.58921304111445882E-07,2.86841656196530788E-04,3.03783614446718813E-03,2.47304467251197629E-10
2.29500000000000000E+03,2.00833070360162867E-11,1.17590568831225668E-02,3.38953691805339979E-09,3.79799887029671560E-02,3.49652029180184989E-10,3.94239998084995949E-03,1.62339832176074530E-10,2.00010983082009926E-03,2.07955288207223389E-12,2.56054296537645532E-15,1.58218197243233216E-05,7.19003349127845865E-13,2.30017456622936928E-08,1.35248213946325320E-05,9.35334167805207440E-06,3.33112345095585120E-08,7.99371012818822646E-20,2.35104651271804328E-11,2.58930989330666566E-07,2.86841656203107342E-04,3.03783614466718180E-03,2.34194599982608179E-10
2.31200000000000000E+03,1.90186700208974004E-11,1.17590568824589552E-02,3.20985403732090783E-09,3.79799887056925731E-02,3.31116610724894648E-10,3.94239997661061277E-03,1.53734028574354429E-10,2.00010982982089464E-03,1.96931362324770379E-12,2.42480590946525091E-15,1.58218197912675305E-05,6.80888236682191845E-13,2.30017456622936928E-08,1.35248214257250363E-05,9.35334172837666501E-06,3.33112344069013150E-08,7.16866425839215404E-20,2.22641508938593160E-11,2.58940161126333021E-07,2.86841656209393329E-04,3.03783614485714356E-03,2.21779700425656639E-10
2.32900000000000000E+03,1.80104705223844424E-11,1.17590568818305933E-02,3.03969633314917766E-09,3.79799887082813079E-02,3.13563774136883213E-10,3.94239997259700041E-03,1.45584427589940359E-10,2.00010982887507830E-03,1.86491826184128948E-12,2.29626441698045774E-15,1.58218198546694068E-05,6.44793645652664856E-13,2.30017456622936928E-08,1.35248214551709898E-05,9.35334177603654419E-06,3.33112343096794159E-08,6.42877275602291887E-20,2.10839050756018122E-11,2.58948846715562338E-07,2.86841656215400568E-04,3.03783614503756998E-03,2.10022927618516398E-10
2.34600000000000000E+03,1.70557167289609920E-11,1.17590568812356178E-02,2.87855886601359884E-09,3.79799887107402229E-02,2.96941431724504664E-10,3.94239996879710945E-03,1.37866845446220170E-10,2.00010982797980573E-03,1.76605700681472600E-12,2.17453704353455772E-15,1.58218199147072478E-05,6.10612466134030177E-13,2.30017456622936928E-08,1.35248214830593463E-05,9.35334182116932598E-06,3.33112342176217577E-08,5.76524679564361288E-20,1.99662253169398693E-11,2.58957071872664006E-07,2.86841656221141527E-04,3.03783614520894939E-03,1.98889393577095327E-10
2.36300000000000000E+03,1.61515754281541345E-11,1.17590568806722490E-02,2.72596346375928739E-09,3.79799887130757921E-02,2.81200257019278176E-10,3.94239996519955664E-03,1.30558380373852376E-10,2.00010982713237509E-03,1.67243648946999130E-12,2.05926256551097774E-15,1.58218199715604720E-05,5.78243266224932060E-13,2.30017456622936928E-08,1.35248215094723205E-05,9.35334186390935658E-06,3.33112341304523530E-08,5.17020461878859806E-20,1.89077949259152384E-11,2.58964861005624499E-07,2.86841656226627319E-04,3.03783614537172890E-03,1.88346059765647249E-10
2.38000000000000000E+03,1.52953635990342703E-11,1.17590568801388146E-02,2.58145730263497336E-09,3.79799887152942189E-02,2.66293538400531275E-10,3.94239996179357195E-03,1.23637344650216401E-10,2.00010982633022768E-03,1.58377889288480574E-12,1.95009890814077483E-15,1.58218200253972559E-05,5.47589991031064383E-13,2.30017456622936928E-08,1.35248215344881020E-05,9.35334190438320814E-06,3.33112340479129760E-08,4.63657788337405008E-20,1.79054730318635402E-11,2.58972237228537441E-07,2.86841656231868894E-04,3.03783614552633830E-03,1.78361639055595495E-10
2.39700000000000000E+03,1.44845404504048712E-11,1.17590568796337152E-02,2.44461156354774768E-09,3.79799887174013598E-02,2.52177040479557856E-10,3.94239995856895606E-03,1.17083200241522506E-10,2.00010982557094616E-03,1.49982112749718982E-12,1.84672213040119195E-15,1.58218200763778041E-05,5.18561677624864027E-13,2.30017456622936928E-08,1.35248215581805859E-05,9.35334194271109833E-06,3.33112339697574444E-08,4.15802778438215755E-20,1.69562852649444443E-11,2.58979222430194260E-07,2.86841656236876824E-04,3.03783614567318871E-03,1.68906502881614446E-10
2.41400000000000000E+03,1.37166998810562863E-11,1.17590568791554502E-02,2.31502015955114577E-09,3.79799887194027658E-02,2.38808872831950597E-10,3.94239995551604484E-03,1.10876497856602648E-10,2.00010982485223894E-03,1.42031405039321063E-12,1.74882546372637646E-15,1.58218201246532543E-05,4.91072185115355623E-13,2.30017456622936928E-08,1.35248215806198253E-05,9.35334197900666171E-06,3.33112338957536052E-08,3.72886990728848110E-20,1.60574149297595588E-11,2.58985837339038971E-07,2.86841656241661083E-04,3.03783614581266612E-03,1.59952593319466373E-10
2.43100000000000000E+03,1.29895633397093386E-11,1.17590568787025954E-02,2.19229853079041847E-09,3.79799887213037313E-02,2.26149365688573296E-10,3.94239995262569975E-03,1.04998819231523908E-10,2.00010982417193981E-03,1.34502172598139572E-12,1.65611840167874144E-15,1.58218201703465754E-05,4.65039939026895409E-13,2.30017456622936928E-08,1.35248216018760392E-05,9.35334201336981090E-06,3.33112338257185256E-08,3.34400613453545846E-20,1.52061946468662365E-11,2.58992101584678961E-07,2.86841656246231320E-04,3.03783614594513958E-03,1.51473339824683422E-10
2.44800000000000000E+03,1.23009730634603821E-11,1.17590568782737995E-02,2.07608250332897483E-09,3.79799887231092870E-02,2.14160952216283762E-10,3.94239994988926628E-03,9.94327224737534597E-11,2.00010982352799571E-03,1.27372072585792742E-12,1.56832583787028396E-15,1.58218202136149766E-05,4.40387689230207823E-13,2.30017456622936928E-08,1.35248216220079710E-05,9.35334204591071948E-06,3.33112337594044882E-08,2.99886484910133312E-20,1.44000984373830306E-11,2.58998033756135765E-07,2.86841656250596915E-04,3.03783614607096254E-03,1.43443580385014366E-10
2.46500000000000000E+03,1.16488856746641457E-11,1.17590568778677823E-02,1.96602720846966940E-09,3.79799887248241999E-02,2.02808057039085013E-10,3.94239994729854871E-03,9.41616903036901280E-11,2.00010982291845985E-03,1.20619946578914733E-12,1.48518724959536216E-15,1.58218202545877526E-05,4.17042280703290526E-13,2.30017456622936928E-08,1.35248216410749520E-05,9.35334207672625075E-06,3.33112336966126587E-08,2.68934625615731020E-20,1.36367342271989742E-11,2.59003651457007719E-07,2.86841656254766594E-04,3.03783614619046547E-03,1.35839486852671366E-10
2.48200000000000000E+03,1.10313661172518419E-11,1.17590568774833346E-02,1.86180605936395997E-09,3.79799887264529942E-02,1.92056990668886485E-10,3.94239994484578329E-03,8.91700810399646648E-11,2.00010982234149776E-03,1.14225757783961737E-12,1.40645592473210552E-15,1.58218202933867778E-05,3.94934436446136358E-13,2.30017456622936928E-08,1.35248216591333082E-05,9.35334210590791645E-06,3.33112336371558295E-08,2.41177366954294802E-20,1.29138367485421979E-11,2.59008971357707745E-07,2.86841656258748868E-04,3.03783614630396496E-03,1.28638494234783201E-10
2.49900000000000000E+03,1.04465819144916708E-11,1.17590568771193133E-02,1.76310978187209085E-09,3.79799887280000137E-02,1.81875849532604223E-10,3.94239994252362953E-03,8.44430821830612767E-11,2.00010982179536778E-03,1.08170531578470651E-12,1.33189822962855551E-15,1.58218203301274011E-05,3.73998551902953327E-13,2.30017456622936928E-08,1.35248216762363857E-05,9.35334213354235449E-06,3.33112335808568119E-08,2.16284988089384982E-20,1.22292608178438521E-11,2.59014009244933207E-07,2.86841656262552033E-04,3.03783614641176198E-03,1.21819233732239448E-10
2.51600000000000000E+03,9.89279773115132652E-12,1.17590568767746342E-02,1.66964549679838020E-09,3.79799887294693175E-02,1.72234421298928800E-10,3.94239994032512687E-03,7.99666664595202827E-11,2.00010982127842105E-03,1.02436299204284987E-12,1.26129291579900595E-15,1.58218203649186187E-05,3.54172500282242137E-13,2.30017456622936928E-08,1.35248216924347608E-05,9.35334215971151702E-06,3.33112335275482970E-08,1.93961807121447046E-20,1.15809749699494970E-11,2.59018780068511857E-07,2.86841656266183676E-04,3.03783614651414102E-03,1.15361469328214053E-10
